"KEGG.id","Entry.type","KEGG.name","p.score"
"R06633","reaction","(S)-4-hydroxymandelate:oxygen 1-oxidoreductas...",0.00289072052401749
"R06675","reaction","S-adenosyl-L-methionine:nogalonic-acid O-meth...",0.023288864628821
"R06679","reaction","12-deoxyaklanonic-acid:oxygen oxidoreductase",0.00809024745269287
"R06680","reaction","S-adenosyl-L-methionine:aklanonate O-methyltr...",0.023288864628821
"R06681","reaction","aklaviketone lyase (ring-opening)",0.02348884643377
"R06700","reaction","tetracenomycin-F1:oxygen C5-monooxygenase",0.00859020196506546
"R06701","reaction","Tetracenomycin D3 <=> Tetracenomycin B3",0.0182893195050946
"R06702","reaction","Tetracenomycin B3 <=> Tetracenomycin E",0.0225889283114992
"R06703","reaction","S-adenosyl-L-methionine:tetracenomycin-E O-me...",0.0242887736535662
"R06704","reaction","tetracenomycin-A2,NADPH:oxygen oxidoreductase...",0.0345878366084425
"R06713","reaction","S-adenosyl-L-methionine:tetracenomycin-B3 O-m...",0.0235888373362445
"R06715","reaction","S-adenosyl-L-methionine:4-demethylpremithramy...",0.025388673580786
"R06716","reaction","dTDP-D-olivose:premithramycinone D-olivosyltr...",0.0283884006550218
"R06717","reaction","dTDP-D-oliose:premithramycin-A1 D-oliosyltran...",0.0300882459970888
"R06718","reaction","Premithramycin A2' + dTDP-D-mycarose <=> Prem...",0.0288883551673945
"R06719","reaction","S-adenosyl-L-methionine:premithramycin-A3' C-...",0.0254886644832605
"R06740","reaction","Cadaverine + H2O + Oxygen <=> 5-Aminopentanal...",0.00579045669577879
"R06741","reaction","5-Aminopentanal <=> Piperideine",0.00409061135371179
"R06752","reaction","L-Tyrosyl-[pcp] + Oxygen <=> beta-Hydroxy-L-t...",0.0189892558224163
"R06753","reaction","beta-Hydroxy-L-tyrosyl-[pcp] <=> beta-Keto-L-...",0.0301882368995633
"R06770","reaction","dTDP-4-O-demethyl-beta-L-noviose:novobiocic-a...",0.0295882914847161
"R06771","reaction","S-adenosyl-L-methionine:demethyldecarbamoylno...",0.027288500727802
"R06793","reaction","2-hydroxy-2,3-dihydrogenistein hydro-lyase (g...",0.00599043850072782
"R07190","reaction","N,N-Dihydroxy-L-tyrosine <=> (E)-4-Hydroxyphe...",0.00349066593886459
"R07212","reaction","L-tyrosine,tetrahydrobiopterin:oxygen oxidore...",0.0206891011644832
"R07236","reaction","S-adenosyl-L-methionine:gamma-tocopherol 5-O-...",0.0278884461426492
"R07251","reaction","acyl-CoA:malonyl-CoA C-acyltransferase (dihyd...",0.0319880731441048
"R07481","reaction","Cycloartenol + S-Adenosyl-L-methionine <=> 24...",0.0328879912663756
"R07501","reaction","S-adenosyl-L-methionine:2-methyl-6-phytyl-1,4...",0.0274884825327511
